chr	start	end	A	C	E
10	36500001	37000000	2.0	4.0	4.0
10	37500001	38000000	2.0	4.0	4.0
10	38000001	38500000	2.0	4.0	4.0
10	43000001	43500000	2.0	3.0	3.0
10	43500001	44000000	2.0	3.0	3.0
10	44000001	44500000	2.0	3.0	3.0
10	45000001	45500000	2.0	3.0	3.0
10	45500001	46000000	2.0	3.0	3.0
10	49500001	50000000	2.0	3.0	3.0
10	50000001	50500000	2.0	3.0	3.0
10	50500001	51000000	2.0	3.0	3.0
10	52500001	53000000	2.0	3.0	3.0
10	53000001	53500000	2.0	3.0	3.0
10	54000001	54500000	2.0	3.0	3.0
10	54500001	55000000	2.0	3.0	3.0
10	55000001	55500000	2.0	3.0	3.0
10	55500001	56000000	2.0	3.0	3.0
10	56000001	56500000	2.0	3.0	3.0
10	56500001	57000000	2.0	3.0	3.0
10	57500001	58000000	2.0	3.0	3.0
10	58000001	58500000	2.0	3.0	3.0
10	58500001	59000000	2.0	3.0	3.0
10	59000001	59500000	2.0	3.0	3.0
10	59500001	60000000	2.0	3.0	3.0
10	60000001	60500000	2.0	3.0	3.0
10	60500001	61000000	2.0	3.0	3.0
10	61000001	61500000	2.0	3.0	3.0
10	61500001	62000000	2.0	3.0	3.0
10	62000001	62500000	2.0	3.0	3.0
10	62500001	63000000	2.0	3.0	3.0
10	63000001	63500000	2.0	3.0	3.0
10	63500001	64000000	2.0	3.0	3.0
10	64500001	65000000	2.0	3.0	3.0
10	65000001	65500000	2.0	3.0	3.0
10	65500001	66000000	2.0	3.0	3.0
10	66000001	66500000	2.0	3.0	3.0
10	66500001	67000000	2.0	3.0	3.0
10	67000001	67500000	2.0	3.0	3.0
10	67500001	68000000	2.0	3.0	3.0
10	68000001	68500000	2.0	3.0	3.0
10	68500001	69000000	2.0	3.0	3.0
10	69500001	70000000	2.0	3.0	3.0
10	70000001	70500000	2.0	3.0	3.0
10	70500001	71000000	2.0	3.0	3.0
10	71000001	71500000	2.0	3.0	3.0
10	71500001	72000000	2.0	3.0	3.0
10	72000001	72500000	2.0	3.0	3.0
10	72500001	73000000	2.0	3.0	3.0
10	73000001	73500000	2.0	3.0	3.0
10	73500001	74000000	2.0	3.0	3.0
10	74000001	74500000	2.0	3.0	3.0
10	74500001	75000000	2.0	3.0	3.0
10	75500001	76000000	2.0	3.0	3.0
10	76000001	76500000	2.0	3.0	3.0
10	76500001	77000000	2.0	3.0	3.0
10	77000001	77500000	2.0	3.0	3.0
10	77500001	78000000	2.0	3.0	3.0
10	78000001	78500000	2.0	3.0	3.0
10	78500001	79000000	2.0	3.0	3.0
10	79000001	79500000	2.0	3.0	3.0
10	80000001	80500000	2.0	3.0	3.0
10	80500001	81000000	2.0	3.0	3.0
10	82000001	82500000	2.0	3.0	3.0
10	82500001	83000000	2.0	3.0	3.0
10	83000001	83500000	2.0	3.0	3.0
10	83500001	84000000	2.0	3.0	3.0
10	84000001	84500000	2.0	3.0	3.0
10	84500001	85000000	2.0	3.0	3.0
10	85000001	85500000	2.0	3.0	3.0
10	85500001	86000000	2.0	3.0	3.0
10	86000001	86500000	2.0	3.0	3.0
10	87500001	88000000	2.0	3.0	3.0
10	88000001	88500000	2.0	3.0	3.0
10	89500001	90000000	2.0	3.0	3.0
10	90000001	90500000	2.0	3.0	3.0
10	90500001	91000000	2.0	3.0	3.0
10	91000001	91500000	2.0	3.0	3.0
10	91500001	92000000	2.0	3.0	3.0
10	92000001	92500000	2.0	3.0	3.0
10	92500001	93000000	2.0	3.0	3.0
10	93500001	94000000	2.0	3.0	3.0
10	94000001	94500000	2.0	3.0	3.0
10	94500001	95000000	2.0	3.0	3.0
10	95000001	95500000	2.0	3.0	3.0
10	95500001	96000000	2.0	3.0	3.0
10	96000001	96500000	2.0	3.0	3.0
10	97000001	97500000	2.0	3.0	3.0
10	97500001	98000000	2.0	3.0	3.0
10	98000001	98500000	2.0	3.0	3.0
10	98500001	99000000	2.0	3.0	3.0
10	99000001	99500000	2.0	3.0	3.0
10	99500001	100000000	2.0	3.0	3.0
10	100000001	100500000	2.0	3.0	3.0
10	101000001	101500000	2.0	3.0	3.0
10	102000001	102500000	2.0	3.0	3.0
10	102500001	103000000	2.0	3.0	3.0
10	103000001	103500000	2.0	3.0	3.0
10	103500001	104000000	2.0	3.0	3.0
10	104000001	104500000	2.0	3.0	3.0
10	104500001	105000000	2.0	3.0	3.0
10	105000001	105500000	2.0	3.0	3.0
10	105500001	106000000	2.0	3.0	3.0
10	106000001	106500000	2.0	3.0	3.0
10	106500001	107000000	2.0	3.0	3.0
10	108000001	108500000	2.0	3.0	3.0
10	108500001	109000000	2.0	3.0	3.0
10	109000001	109500000	2.0	3.0	3.0
10	109500001	110000000	2.0	3.0	3.0
10	110500001	111000000	2.0	3.0	3.0
10	111000001	111500000	2.0	3.0	3.0
10	112000001	112500000	2.0	3.0	3.0
10	112500001	113000000	2.0	3.0	3.0
10	113000001	113500000	2.0	3.0	3.0
10	114000001	114500000	2.0	3.0	3.0
10	114500001	115000000	2.0	3.0	3.0
10	115000001	115500000	2.0	3.0	3.0
10	115500001	116000000	2.0	3.0	3.0
10	116000001	116500000	2.0	3.0	3.0
10	116500001	117000000	2.0	3.0	3.0
10	117500001	118000000	2.0	3.0	3.0
10	118000001	118500000	2.0	3.0	3.0
10	118500001	119000000	2.0	3.0	3.0
10	119000001	119500000	2.0	3.0	3.0
10	119500001	120000000	2.0	3.0	3.0
10	120000001	120500000	2.0	3.0	3.0
10	120500001	121000000	2.0	3.0	3.0
10	121000001	121500000	2.0	3.0	3.0
10	121500001	122000000	2.0	3.0	3.0
10	122000001	122500000	2.0	3.0	3.0
10	123000001	123500000	2.0	3.0	3.0
10	123500001	124000000	2.0	3.0	3.0
10	124500001	125000000	2.0	3.0	3.0
10	125000001	125500000	2.0	3.0	3.0
10	126000001	126500000	2.0	3.0	3.0
10	126500001	127000000	2.0	3.0	3.0
10	127000001	127500000	2.0	3.0	3.0
10	127500001	128000000	2.0	3.0	3.0
10	128000001	128500000	2.0	3.0	3.0
10	129000001	129500000	2.0	3.0	3.0
10	129500001	130000000	2.0	3.0	3.0
10	130000001	130500000	2.0	3.0	3.0
10	130500001	131000000	2.0	3.0	3.0
10	131000001	131500000	2.0	3.0	3.0
10	131500001	132000000	2.0	3.0	3.0
10	132000001	132500000	2.0	3.0	3.0
10	132500001	133000000	2.0	3.0	3.0
10	134000001	134500000	2.0	3.0	3.0
10	134500001	135000000	2.0	3.0	3.0
11	500001	1000000	2.0	4.0	4.0
11	1500001	2000000	2.0	4.0	4.0
11	2000001	2500000	2.0	4.0	4.0
11	2500001	3000000	2.0	4.0	4.0
11	3500001	4000000	2.0	4.0	4.0
11	4500001	5000000	2.0	4.0	4.0
11	5500001	6000000	2.0	4.0	4.0
11	6500001	7000000	2.0	4.0	4.0
11	8000001	8500000	2.0	4.0	4.0
11	8500001	9000000	2.0	4.0	4.0
11	9000001	9500000	2.0	4.0	4.0
11	9500001	10000000	2.0	4.0	4.0
11	10000001	10500000	2.0	4.0	4.0
11	10500001	11000000	2.0	4.0	4.0
11	11000001	11500000	2.0	4.0	4.0
11	11500001	12000000	2.0	4.0	4.0
11	12000001	12500000	2.0	4.0	4.0
11	12500001	13000000	2.0	4.0	4.0
11	13000001	13500000	2.0	4.0	4.0
11	14000001	14500000	2.0	4.0	4.0
11	15000001	15500000	2.0	4.0	4.0
11	15500001	16000000	2.0	4.0	4.0
11	16000001	16500000	2.0	4.0	4.0
11	16500001	17000000	2.0	4.0	4.0
11	17000001	17500000	2.0	4.0	4.0
11	17500001	18000000	2.0	4.0	4.0
11	18000001	18500000	2.0	4.0	4.0
11	18500001	19000000	2.0	4.0	4.0
11	19000001	19500000	2.0	4.0	4.0
11	19500001	20000000	2.0	4.0	4.0
11	20000001	20500000	2.0	4.0	4.0
11	20500001	21000000	2.0	4.0	4.0
11	21000001	21500000	2.0	4.0	4.0
11	21500001	22000000	2.0	4.0	4.0
11	23500001	24000000	2.0	4.0	4.0
11	24500001	25000000	2.0	4.0	4.0
11	25000001	25500000	2.0	4.0	4.0
11	25500001	26000000	2.0	4.0	4.0
11	26000001	26500000	2.0	4.0	4.0
11	26500001	27000000	2.0	4.0	4.0
11	27000001	27500000	2.0	4.0	4.0
11	27500001	28000000	2.0	4.0	4.0
11	28500001	29000000	2.0	4.0	4.0
11	29000001	29500000	2.0	4.0	4.0
11	29500001	30000000	2.0	4.0	4.0
11	30000001	30500000	2.0	4.0	4.0
11	30500001	31000000	2.0	4.0	4.0
11	31500001	32000000	2.0	4.0	4.0
11	32000001	32500000	2.0	4.0	4.0
11	32500001	33000000	2.0	4.0	4.0
11	33000001	33500000	2.0	4.0	4.0
11	33500001	34000000	2.0	4.0	4.0
11	34000001	34500000	2.0	4.0	4.0
11	34500001	35000000	2.0	4.0	4.0
11	35000001	35500000	2.0	4.0	4.0
11	35500001	36000000	2.0	4.0	4.0
11	36000001	36500000	2.0	4.0	4.0
11	37000001	37500000	2.0	4.0	4.0
11	37500001	38000000	2.0	4.0	4.0
11	38000001	38500000	2.0	4.0	4.0
11	38500001	39000000	2.0	4.0	4.0
11	39000001	39500000	2.0	4.0	4.0
11	40000001	40500000	2.0	4.0	4.0
11	40500001	41000000	2.0	4.0	4.0
11	41000001	41500000	2.0	4.0	4.0
11	41500001	42000000	2.0	4.0	4.0
11	42000001	42500000	2.0	4.0	4.0
11	42500001	43000000	2.0	4.0	4.0
11	43000001	43500000	2.0	4.0	4.0
11	43500001	44000000	2.0	4.0	4.0
11	44000001	44500000	2.0	4.0	4.0
11	44500001	45000000	2.0	4.0	4.0
11	45000001	45500000	2.0	4.0	4.0
11	45500001	46000000	2.0	4.0	4.0
11	46000001	46500000	2.0	4.0	4.0
11	46500001	47000000	2.0	4.0	4.0
11	47000001	47500000	2.0	4.0	4.0
11	47500001	48000000	2.0	4.0	4.0
11	48000001	48500000	2.0	4.0	4.0
11	49000001	49500000	2.0	4.0	4.0
11	50000001	50500000	2.0	4.0	4.0
11	55500001	56000000	2.0	4.0	4.0
11	56500001	57000000	2.0	4.0	4.0
11	57000001	57500000	2.0	4.0	4.0
11	58000001	58500000	2.0	4.0	4.0
11	58500001	59000000	2.0	4.0	4.0
11	59000001	59500000	2.0	4.0	4.0
11	59500001	60000000	2.0	4.0	4.0
11	61500001	62000000	2.0	4.0	4.0
11	62000001	62500000	2.0	4.0	4.0
11	62500001	63000000	2.0	4.0	4.0
11	63500001	64000000	2.0	4.0	4.0
11	64000001	64500000	2.0	4.0	4.0
11	64500001	65000000	2.0	4.0	4.0
11	65000001	65500000	2.0	5.0	5.0
11	65500001	66000000	2.0	5.0	5.0
11	66000001	66500000	2.0	5.0	5.0
11	66500001	67000000	2.0	5.0	5.0
11	67000001	67500000	2.0	5.0	5.0
11	68000001	68500000	2.0	5.0	5.0
11	68500001	69000000	2.0	5.0	5.0
11	70000001	70500000	2.0	5.0	5.0
11	70500001	71000000	2.0	9.0	8.0
11	71000001	71500000	2.0	9.0	9.0
11	71500001	72000000	2.0	9.0	9.0
11	72000001	72500000	2.0	9.0	9.0
11	72500001	73000000	2.0	9.0	9.0
11	73000001	73500000	2.0	9.0	9.0
11	73500001	74000000	2.0	9.0	9.0
11	74500001	75000000	2.0	9.0	9.0
11	75000001	75500000	2.0	9.0	9.0
11	75500001	76000000	2.0	9.0	9.0
11	76000001	76500000	2.0	9.0	9.0
11	76500001	77000000	2.0	9.0	9.0
11	77000001	77500000	2.0	9.0	9.0
11	77500001	78000000	2.0	9.0	9.0
11	78500001	79000000	2.0	9.0	9.0
11	79000001	79500000	2.0	9.0	9.0
11	79500001	80000000	2.0	9.0	9.0
11	80000001	80500000	2.0	9.0	9.0
11	80500001	81000000	2.0	9.0	9.0
11	81000001	81500000	2.0	9.0	9.0
11	82000001	82500000	2.0	9.0	9.0
11	82500001	83000000	2.0	9.0	9.0
11	83000001	83500000	2.0	9.0	9.0
11	83500001	84000000	2.0	8.0	8.0
11	84000001	84500000	2.0	7.0	7.0
11	84500001	85000000	2.0	7.0	7.0
11	85500001	86000000	2.0	7.0	7.0
11	86000001	86500000	2.0	7.0	7.0
11	88000001	88500000	2.0	7.0	7.0
11	88500001	89000000	2.0	7.0	7.0
11	91000001	91500000	2.0	3.0	3.0
11	91500001	92000000	2.0	3.0	3.0
11	92000001	92500000	2.0	3.0	3.0
11	94000001	94500000	2.0	3.0	3.0
11	94500001	95000000	2.0	3.0	3.0
11	95500001	96000000	2.0	3.0	3.0
11	97000001	97500000	2.0	3.0	3.0
11	97500001	98000000	2.0	3.0	3.0
11	98000001	98500000	2.0	3.0	3.0
11	98500001	99000000	2.0	3.0	3.0
11	99000001	99500000	2.0	3.0	3.0
11	99500001	100000000	2.0	4.0	4.0
11	100500001	101000000	2.0	4.0	4.0
11	101000001	101500000	2.0	4.0	4.0
11	102000001	102500000	2.0	4.0	4.0
11	102500001	103000000	2.0	4.0	4.0
11	103000001	103500000	2.0	4.0	4.0
11	103500001	104000000	2.0	4.0	4.0
11	104000001	104500000	2.0	4.0	4.0
11	104500001	105000000	2.0	4.0	4.0
11	105000001	105500000	2.0	4.0	4.0
11	105500001	106000000	2.0	4.0	4.0
11	106000001	106500000	2.0	4.0	4.0
11	106500001	107000000	2.0	4.0	4.0
11	107500001	108000000	2.0	3.0	3.0
11	108500001	109000000	2.0	3.0	3.0
11	109500001	110000000	2.0	3.0	3.0
11	110500001	111000000	2.0	3.0	3.0
11	111000001	111500000	2.0	3.0	3.0
11	111500001	112000000	2.0	3.0	3.0
11	112000001	112500000	2.0	3.0	3.0
11	112500001	113000000	2.0	3.0	3.0
11	113000001	113500000	2.0	3.0	3.0
11	113500001	114000000	2.0	3.0	3.0
11	114000001	114500000	2.0	3.0	3.0
11	114500001	115000000	2.0	3.0	3.0
11	115000001	115500000	2.0	3.0	3.0
11	115500001	116000000	2.0	3.0	3.0
11	116000001	116500000	2.0	3.0	3.0
11	116500001	117000000	2.0	3.0	3.0
11	117000001	117500000	2.0	3.0	3.0
11	117500001	118000000	2.0	3.0	3.0
11	118000001	118500000	2.0	3.0	3.0
11	118500001	119000000	2.0	3.0	3.0
11	119000001	119500000	2.0	3.0	3.0
11	119500001	120000000	2.0	3.0	3.0
11	120000001	120500000	2.0	3.0	3.0
11	120500001	121000000	2.0	3.0	3.0
11	121000001	121500000	2.0	3.0	3.0
11	122000001	122500000	2.0	3.0	3.0
11	122500001	123000000	2.0	3.0	3.0
11	123000001	123500000	2.0	3.0	3.0
11	123500001	124000000	2.0	3.0	3.0
11	124500001	125000000	2.0	3.0	3.0
11	125000001	125500000	2.0	3.0	3.0
11	125500001	126000000	2.0	3.0	3.0
11	126000001	126500000	2.0	3.0	3.0
11	126500001	127000000	2.0	3.0	3.0
11	127000001	127500000	2.0	3.0	3.0
11	128000001	128500000	2.0	3.0	3.0
11	128500001	129000000	2.0	3.0	3.0
11	129000001	129500000	2.0	3.0	3.0
11	129500001	130000000	2.0	3.0	3.0
11	130000001	130500000	2.0	3.0	3.0
11	130500001	131000000	2.0	3.0	3.0
11	131000001	131500000	2.0	3.0	3.0
11	131500001	132000000	2.0	3.0	3.0
11	132000001	132500000	2.0	3.0	3.0
11	132500001	133000000	2.0	3.0	3.0
11	133000001	133500000	2.0	3.0	3.0
11	134000001	134500000	2.0	3.0	3.0
12	500001	1000000	2.0	4.0	3.0
12	1500001	2000000	2.0	4.0	3.0
12	2000001	2500000	2.0	4.0	3.0
12	2500001	3000000	2.0	4.0	3.0
12	3000001	3500000	2.0	4.0	3.0
12	4000001	4500000	2.0	4.0	3.0
12	4500001	5000000	2.0	4.0	3.0
12	5000001	5500000	2.0	4.0	3.0
12	5500001	6000000	2.0	4.0	3.0
12	6000001	6500000	2.0	4.0	3.0
12	6500001	7000000	2.0	4.0	3.0
12	7500001	8000000	2.0	4.0	3.0
12	9000001	9500000	2.0	4.0	3.0
12	10000001	10500000	2.0	4.0	3.0
12	11500001	12000000	2.0	4.0	3.0
12	12000001	12500000	2.0	4.0	3.0
12	12500001	13000000	2.0	4.0	3.0
12	13000001	13500000	2.0	4.0	3.0
12	14000001	14500000	2.0	4.0	3.0
12	14500001	15000000	2.0	4.0	3.0
12	15000001	15500000	2.0	4.0	3.0
12	15500001	16000000	2.0	4.0	3.0
12	16000001	16500000	2.0	4.0	3.0
12	16500001	17000000	2.0	4.0	3.0
12	17000001	17500000	2.0	4.0	3.0
12	18000001	18500000	2.0	4.0	3.0
12	18500001	19000000	2.0	4.0	3.0
12	19000001	19500000	2.0	4.0	3.0
12	19500001	20000000	2.0	4.0	3.0
12	20000001	20500000	2.0	4.0	3.0
12	20500001	21000000	2.0	4.0	3.0
12	22000001	22500000	2.0	4.0	3.0
12	23000001	23500000	2.0	4.0	3.0
12	23500001	24000000	2.0	4.0	3.0
12	24000001	24500000	2.0	4.0	3.0
12	24500001	25000000	2.0	4.0	3.0
12	25000001	25500000	2.0	4.0	3.0
12	26000001	26500000	2.0	4.0	3.0
12	26500001	27000000	2.0	4.0	3.0
12	27000001	27500000	2.0	4.0	3.0
12	27500001	28000000	2.0	4.0	3.0
12	28000001	28500000	2.0	4.0	3.0
12	28500001	29000000	2.0	4.0	3.0
12	29000001	29500000	2.0	4.0	3.0
12	29500001	30000000	2.0	4.0	3.0
12	30000001	30500000	2.0	4.0	3.0
12	30500001	31000000	2.0	4.0	3.0
12	31000001	31500000	2.0	4.0	3.0
12	31500001	32000000	2.0	4.0	3.0
12	32000001	32500000	2.0	4.0	3.0
12	32500001	33000000	2.0	4.0	3.0
12	33000001	33500000	2.0	4.0	3.0
12	33500001	34000000	2.0	4.0	3.0
12	34000001	34500000	2.0	4.0	3.0
12	38000001	38500000	2.0	4.0	3.0
12	38500001	39000000	2.0	4.0	4.0
12	39500001	40000000	2.0	4.0	4.0
12	40500001	41000000	2.0	4.0	4.0
12	41000001	41500000	2.0	4.0	4.0
12	41500001	42000000	2.0	4.0	4.0
12	42500001	43000000	2.0	4.0	4.0
12	43000001	43500000	2.0	4.0	4.0
12	44000001	44500000	2.0	4.0	4.0
12	45500001	46000000	2.0	4.0	4.0
12	46000001	46500000	2.0	4.0	4.0
12	46500001	47000000	2.0	4.0	4.0
12	47000001	47500000	2.0	4.0	4.0
12	47500001	48000000	2.0	4.0	4.0
12	48000001	48500000	2.0	4.0	4.0
12	49000001	49500000	2.0	4.0	4.0
12	49500001	50000000	2.0	4.0	4.0
12	50000001	50500000	2.0	4.0	4.0
12	50500001	51000000	2.0	4.0	4.0
12	51000001	51500000	2.0	4.0	4.0
12	52000001	52500000	2.0	4.0	4.0
12	52500001	53000000	2.0	4.0	4.0
12	53000001	53500000	2.0	4.0	4.0
12	53500001	54000000	2.0	4.0	4.0
12	54000001	54500000	2.0	4.0	4.0
12	54500001	55000000	2.0	4.0	4.0
12	56000001	56500000	2.0	4.0	4.0
12	56500001	57000000	2.0	4.0	4.0
12	57000001	57500000	2.0	4.0	4.0
12	57500001	58000000	2.0	4.0	4.0
12	59000001	59500000	2.0	4.0	4.0
12	59500001	60000000	2.0	4.0	4.0
12	60000001	60500000	2.0	4.0	4.0
12	60500001	61000000	2.0	4.0	4.0
12	61000001	61500000	2.0	4.0	4.0
12	62500001	63000000	2.0	4.0	4.0
12	63000001	63500000	2.0	4.0	4.0
12	65000001	65500000	2.0	4.0	4.0
12	65500001	66000000	2.0	4.0	4.0
12	66000001	66500000	2.0	4.0	4.0
12	66500001	67000000	2.0	4.0	4.0
12	67000001	67500000	2.0	4.0	4.0
12	67500001	68000000	2.0	4.0	4.0
12	68500001	69000000	2.0	4.0	4.0
12	69000001	69500000	2.0	4.0	4.0
12	69500001	70000000	2.0	4.0	4.0
12	70500001	71000000	2.0	4.0	4.0
12	71500001	72000000	2.0	4.0	4.0
12	72000001	72500000	2.0	4.0	4.0
12	72500001	73000000	2.0	4.0	4.0
12	73000001	73500000	2.0	4.0	4.0
12	74000001	74500000	2.0	4.0	4.0
12	74500001	75000000	2.0	4.0	4.0
12	75500001	76000000	2.0	4.0	4.0
12	76000001	76500000	2.0	4.0	4.0
12	76500001	77000000	2.0	4.0	4.0
12	77000001	77500000	2.0	4.0	4.0
12	77500001	78000000	2.0	4.0	4.0
12	78000001	78500000	2.0	4.0	4.0
12	78500001	79000000	2.0	4.0	4.0
12	79000001	79500000	2.0	4.0	4.0
12	79500001	80000000	2.0	4.0	4.0
12	80000001	80500000	2.0	4.0	4.0
12	81000001	81500000	2.0	4.0	4.0
12	81500001	82000000	2.0	4.0	4.0
12	82000001	82500000	2.0	4.0	4.0
12	82500001	83000000	2.0	4.0	4.0
12	83000001	83500000	2.0	4.0	4.0
12	84500001	85000000	2.0	4.0	4.0
12	85000001	85500000	2.0	4.0	4.0
12	86000001	86500000	2.0	4.0	4.0
12	86500001	87000000	2.0	4.0	4.0
12	87500001	88000000	2.0	4.0	4.0
12	88500001	89000000	2.0	4.0	4.0
12	89500001	90000000	2.0	4.0	4.0
12	90000001	90500000	2.0	4.0	4.0
12	90500001	91000000	2.0	4.0	4.0
12	91000001	91500000	2.0	4.0	4.0
12	91500001	92000000	2.0	4.0	4.0
12	92000001	92500000	2.0	4.0	4.0
12	92500001	93000000	2.0	4.0	4.0
12	93500001	94000000	2.0	4.0	4.0
12	94000001	94500000	2.0	4.0	4.0
12	94500001	95000000	2.0	4.0	4.0
12	95000001	95500000	2.0	4.0	4.0
12	95500001	96000000	2.0	4.0	4.0
12	96500001	97000000	2.0	4.0	4.0
12	97000001	97500000	2.0	4.0	4.0
12	97500001	98000000	2.0	4.0	4.0
12	98500001	99000000	2.0	4.0	4.0
12	99000001	99500000	2.0	4.0	4.0
12	99500001	100000000	2.0	4.0	4.0
12	100000001	100500000	2.0	4.0	4.0
12	100500001	101000000	2.0	4.0	4.0
12	101000001	101500000	2.0	4.0	4.0
12	102000001	102500000	2.0	4.0	4.0
12	102500001	103000000	2.0	4.0	4.0
12	103000001	103500000	2.0	4.0	4.0
12	103500001	104000000	2.0	4.0	4.0
12	104000001	104500000	2.0	4.0	4.0
12	104500001	105000000	2.0	4.0	4.0
12	105000001	105500000	2.0	4.0	4.0
12	105500001	106000000	2.0	4.0	4.0
12	106500001	107000000	2.0	4.0	4.0
12	107000001	107500000	2.0	4.0	4.0
12	107500001	108000000	2.0	4.0	4.0
12	108000001	108500000	2.0	4.0	4.0
12	108500001	109000000	2.0	4.0	4.0
12	109500001	110000000	2.0	4.0	4.0
12	110000001	110500000	2.0	4.0	4.0
12	110500001	111000000	2.0	4.0	4.0
12	111000001	111500000	2.0	4.0	4.0
12	111500001	112000000	2.0	4.0	4.0
12	112000001	112500000	2.0	4.0	4.0
12	112500001	113000000	2.0	4.0	4.0
12	113000001	113500000	2.0	4.0	4.0
12	113500001	114000000	2.0	4.0	4.0
12	114000001	114500000	2.0	4.0	4.0
12	114500001	115000000	2.0	4.0	4.0
12	115000001	115500000	2.0	4.0	4.0
12	115500001	116000000	2.0	4.0	4.0
12	116000001	116500000	2.0	4.0	4.0
12	116500001	117000000	2.0	4.0	4.0
12	117000001	117500000	2.0	4.0	4.0
12	117500001	118000000	2.0	4.0	4.0
12	118000001	118500000	2.0	4.0	4.0
12	118500001	119000000	2.0	4.0	4.0
12	119000001	119500000	2.0	4.0	4.0
12	119500001	120000000	2.0	4.0	4.0
12	120000001	120500000	2.0	4.0	4.0
12	120500001	121000000	2.0	4.0	4.0
12	121000001	121500000	2.0	4.0	4.0
12	121500001	122000000	2.0	4.0	4.0
12	122000001	122500000	2.0	4.0	4.0
12	123000001	123500000	2.0	4.0	4.0
12	123500001	124000000	2.0	4.0	4.0
12	124000001	124500000	2.0	4.0	4.0
12	124500001	125000000	2.0	4.0	4.0
12	125000001	125500000	2.0	4.0	4.0
12	125500001	126000000	2.0	4.0	4.0
12	126000001	126500000	2.0	4.0	4.0
12	127000001	127500000	2.0	4.0	4.0
12	127500001	128000000	2.0	4.0	4.0
12	128000001	128500000	2.0	4.0	4.0
12	128500001	129000000	2.0	4.0	4.0
12	129000001	129500000	2.0	4.0	4.0
12	129500001	130000000	2.0	4.0	4.0
12	130000001	130500000	2.0	4.0	4.0
12	130500001	131000000	2.0	4.0	4.0
12	131000001	131500000	2.0	4.0	4.0
12	131500001	132000000	2.0	4.0	4.0
12	132000001	132500000	2.0	4.0	4.0
12	133000001	133500000	2.0	4.0	4.0
13	20500001	21000000	2.0	4.0	4.0
13	21000001	21500000	2.0	4.0	4.0
13	21500001	22000000	2.0	4.0	4.0
13	22000001	22500000	2.0	2.0	2.0
13	22500001	23000000	2.0	2.0	2.0
13	23000001	23500000	2.0	2.0	2.0
13	23500001	24000000	2.0	2.0	2.0
13	24000001	24500000	2.0	2.0	2.0
13	24500001	25000000	2.0	2.0	2.0
13	25000001	25500000	2.0	2.0	2.0
13	25500001	26000000	2.0	2.0	2.0
13	26000001	26500000	2.0	2.0	2.0
13	26500001	27000000	2.0	2.0	2.0
13	27000001	27500000	2.0	2.0	2.0
13	27500001	28000000	2.0	2.0	2.0
13	28000001	28500000	2.0	2.0	2.0
13	28500001	29000000	2.0	2.0	2.0
13	29000001	29500000	2.0	2.0	2.0
13	29500001	30000000	2.0	2.0	2.0
13	30500001	31000000	2.0	2.0	2.0
13	31000001	31500000	2.0	2.0	2.0
13	32000001	32500000	2.0	2.0	2.0
13	32500001	33000000	2.0	2.0	2.0
13	33000001	33500000	2.0	2.0	2.0
13	33500001	34000000	2.0	2.0	2.0
13	34000001	34500000	2.0	2.0	2.0
13	34500001	35000000	2.0	2.0	2.0
13	35500001	36000000	2.0	2.0	2.0
13	36000001	36500000	2.0	2.0	2.0
13	36500001	37000000	2.0	2.0	2.0
13	37000001	37500000	2.0	2.0	2.0
13	37500001	38000000	2.0	2.0	2.0
13	38000001	38500000	2.0	2.0	2.0
13	38500001	39000000	2.0	2.0	2.0
13	39000001	39500000	2.0	2.0	2.0
13	39500001	40000000	2.0	2.0	2.0
13	40000001	40500000	2.0	2.0	2.0
13	40500001	41000000	2.0	2.0	2.0
13	41500001	42000000	2.0	2.0	2.0
13	42000001	42500000	2.0	2.0	2.0
13	42500001	43000000	2.0	2.0	2.0
13	43500001	44000000	2.0	2.0	2.0
13	44000001	44500000	2.0	2.0	2.0
13	44500001	45000000	2.0	2.0	2.0
13	45000001	45500000	2.0	2.0	2.0
13	45500001	46000000	2.0	2.0	2.0
13	46500001	47000000	2.0	2.0	2.0
13	47000001	47500000	2.0	2.0	2.0
13	47500001	48000000	2.0	2.0	2.0
13	48500001	49000000	2.0	2.0	2.0
13	50000001	50500000	2.0	2.0	2.0
13	50500001	51000000	2.0	2.0	2.0
13	51000001	51500000	2.0	2.0	2.0
13	51500001	52000000	2.0	2.0	2.0
13	52000001	52500000	2.0	2.0	2.0
13	53000001	53500000	2.0	2.0	2.0
13	53500001	54000000	2.0	2.0	2.0
13	54000001	54500000	2.0	2.0	2.0
13	54500001	55000000	2.0	2.0	2.0
13	55000001	55500000	2.0	2.0	2.0
13	55500001	56000000	2.0	2.0	2.0
13	56000001	56500000	2.0	2.0	2.0
13	56500001	57000000	2.0	2.0	2.0
13	57000001	57500000	2.0	2.0	2.0
13	58000001	58500000	2.0	2.0	2.0
13	58500001	59000000	2.0	2.0	2.0
13	59500001	60000000	2.0	2.0	2.0
13	60000001	60500000	2.0	2.0	2.0
13	60500001	61000000	2.0	2.0	2.0
13	61000001	61500000	2.0	2.0	2.0
13	61500001	62000000	2.0	2.0	2.0
13	62000001	62500000	2.0	2.0	2.0
13	62500001	63000000	2.0	2.0	2.0
13	63000001	63500000	2.0	2.0	2.0
13	63500001	64000000	2.0	2.0	2.0
13	64000001	64500000	2.0	2.0	2.0
13	64500001	65000000	2.0	2.0	2.0
